点位编号,点位名称,日期,记录编号,品种集合,生育期标签,生育期编码,灰斑病发病株率,灰斑病病情指数,大斑病发病株率,大斑病病情指数,白斑病发病株率,白斑病病情指数,累计偏移天数,偏移记录数,同日重复组编号,原始_10m风速均值,原始_10m风速最大值,原始_10m风速最小值,原始_24小时最大降水量,原始_24小时最小降水量,原始_24小时降水量之和,原始_相对湿度均值,原始_相对湿度最大值,原始_相对湿度最小值,原始_2m气温均值(℃),原始_2m气温最大值(℃),原始_2m气温最小值(℃),原始_土壤湿度,原始_地表温度均值(℃),原始_地表温度最大值(℃),原始_地表温度最小值(℃),原始_地面气压均值(kPa),原始_地面气压最大值(kPa),原始_地面气压最小值(kPa),原始_短波辐射均值,原始_短波辐射最大值,原始_短波辐射最小值,原始_0-10cm土壤相对湿度,原始_5cm土壤温度(℃),有效积温_GDD,累计降水_7d(mm),累计降水_14d(mm),rain_21d_sum,rain_28d_sum,连续降雨天数,降雨间歇长度(天),平均气温℃_7d,平均气温℃_14d,平均气温℃_21d,temp_28d_mean,24h温差℃,平均相对湿度_7d,平均相对湿度_14d,平均相对湿度_21d,rh_28d_mean,湿度日较差,平均土壤相对湿度_7d,平均土壤相对湿度_14d,平均土壤相对湿度_21d,soil_rel_humidity_28d_mean,平均短波辐射_7d,radiation_28d_mean,平均风速_7d,wind_28d_mean,是否弱风日,弱风日连续天数,寡照连续天数,站点低温阈值(℃),站点高温阈值(℃),连续高温天数,连续低温天数,连续适温天数,连续高湿天数,连续较高湿度天数,7天内高湿天数,high_humidity_28d_count,7天内强降雨次数,heavy_rain_28d_count,连续强降雨次数,7天最大单日降雨_mm,max_single_day_rain_28d,连续高温高湿天数,连续适温高湿天数,连续弱风高湿天数
8,泸定泸桥镇海子坪村1,2025-07-31,91,,R1,16.0,100.0,25.111111111111107,0.0,0.0,0.0,0.0,-365,1,1,0.9667165875434875,0.9667165875434875,0.9667165875434875,0.0,0.0,0.0,74.00555419921875,100.0,44.5195198059082,26.361539840698242,33.5880012512207,20.893030166625977,0.3124921917915344,26.78019905090332,36.2411994934082,21.373769760131836,80.08804321289062,80.30944061279297,79.8670883178711,333.3097229003906,1110.444580078125,0.0,73.01248168945312,26.234739303588867,764.3978881835938,17.922147750854492,85.60006713867188,85.90525817871094,173.33590698242188,0.0,2.0,24.56534767150879,24.15680503845215,24.819168090820312,24.075746536254883,12.694971084594727,77.1524658203125,76.23564910888672,74.88954162597656,78.02020263671875,55.4804801940918,77.12763214111328,78.8589096069336,74.81159210205078,76.66486358642578,281.3650207519531,251.62660217285156,0.9474571943283081,0.8767434358596802,1.0,61.0,0.0,18.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,15.193082809448242,57.348045349121094,0.0,0.0,0.0
8,泸定泸桥镇海子坪村1,2025-08-07,92,,R2,17.0,100.0,28.666666666666668,0.0,0.0,0.0,0.0,-365,1,1,0.7223618626594543,1.6874592304229736,0.1826915740966797,0.0,0.0,0.0,83.22825622558594,100.0,53.12328338623047,25.394100189208984,31.04863929748535,21.232229232788086,0.31417328119277954,25.160999298095703,31.481870651245117,21.542699813842773,80.43235778808594,80.66043853759766,80.21282196044922,201.6521453857422,677.5903930664062,0.0,73.40526580810547,25.1353702545166,881.0256958007812,10.546976089477539,28.46912384033203,96.14704132080078,96.45223236083984,0.0,1.0,26.661123275756836,25.613237380981445,24.991580963134766,25.279653549194336,9.816410064697266,81.387939453125,79.27020263671875,77.95307922363281,76.51414489746094,46.87671661376953,69.58575439453125,73.356689453125,75.76786041259766,73.50513458251953,245.17970275878906,262.5054626464844,0.6516316533088684,0.9016649127006531,1.0,68.0,0.0,18.0,28.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,5.697070121765137,44.62661361694336,0.0,0.0,0.0
8,泸定泸桥镇海子坪村1,2025-08-14,93,,R3,18.0,100.0,32.0,0.0,0.0,0.0,0.0,-365,1,1,0.6802617311477661,0.6802617311477661,0.6802617311477661,0.0,0.0,0.0,79.95044708251953,100.0,55.46392822265625,23.105459213256836,27.561100006103516,19.456199645996094,0.35637494921684265,22.582420349121094,29.01736068725586,18.449459075927734,80.63568878173828,80.84961700439453,80.37493896484375,183.03273010253906,626.8041381835938,0.0,83.2655029296875,22.569669723510742,973.5358276367188,97.41547393798828,107.96244812011719,125.88459777832031,193.56253051757812,0.0,4.0,23.215730667114258,24.93842887878418,24.814069747924805,24.547616958618164,8.104900360107422,84.32472229003906,82.85633087158203,80.95504760742188,79.5459976196289,44.53607177734375,85.53733825683594,77.5615463256836,77.41690826416016,78.21024322509766,190.29258728027344,235.0657501220703,0.6709672808647156,0.8587023019790649,1.0,75.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,41.10460662841797,44.62661361694336,0.0,0.0,0.0
8,泸定泸桥镇海子坪村1,2025-08-21,94,,R3,18.0,100.0,43.111111111111114,0.0,0.0,0.0,0.0,-365,1,1,1.0764473676681519,2.156869888305664,0.35426440834999084,3.239962100982666,0.0,7.0718464851379395,92.82190704345703,100.0,66.62638854980469,20.820730209350586,24.399200439453125,18.5039005279541,0.3573031425476074,21.785120010375977,25.194599151611328,18.615440368652344,83.7919921875,83.96784973144531,83.55986022949219,119.27439880371094,425.7309265136719,0.0,83.48237609863281,22.019899368286133,1063.93896484375,19.575580596923828,116.99105072021484,127.53802490234375,145.46017456054688,2.0,0.0,22.91473960876465,23.065237045288086,24.263866424560547,24.339235305786133,5.895299911499023,84.16593170166016,84.24532318115234,83.29286193847656,81.75776672363281,33.37361145019531,81.82872009277344,83.68303680419922,78.98394775390625,78.51985931396484,225.55223083496094,235.59738159179688,0.7851194739341736,0.7637938857078552,1.0,82.0,0.0,18.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,7.0718464851379395,41.10460662841797,0.0,0.0,1.0
8,泸定泸桥镇海子坪村1,2025-08-28,95,,R4,19.0,100.0,47.444444444444436,0.0,0.0,0.0,0.0,-365,1,1,0.7844128012657166,1.9500198364257812,0.26904934644699097,6.86561918258667,0.0,42.55928039550781,97.92101287841797,100.0,71.8956069946289,18.965700149536133,22.17490005493164,17.1182804107666,0.3925381004810333,20.13644027709961,24.26357078552246,17.153400421142578,84.08415985107422,84.3858413696289,83.72201538085938,92.41197204589844,326.81854248046875,0.0,91.71487426757812,20.713830947875977,1146.8404541015625,62.42752456665039,82.00310516357422,179.4185791015625,189.96554565429688,2.0,0.0,21.84307289123535,22.378908157348633,22.657848358154297,23.65866470336914,5.056619644165039,85.55810546875,84.86201477050781,84.68292236328125,83.85916900634766,28.104393005371094,83.91127014160156,82.87000274658203,83.75910949707031,80.21577453613281,161.37318420410156,205.5994415283203,0.9971243739128113,0.7762107253074646,1.0,89.0,1.0,18.0,28.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,3.0,1.0,42.55928039550781,42.55928039550781,0.0,0.0,1.0
8,泸定泸桥镇海子坪村1,2025-09-05,96,,R4,19.0,100.0,47.888888888888886,0.0,0.0,0.0,0.0,-365,1,1,1.2526761293411255,3.917329788208008,0.18525542318820953,8.022069931030273,0.0,21.414579391479492,89.02913665771484,100.0,43.6967658996582,20.456600189208984,29.182029724121094,16.05299949645996,0.36651113629341125,21.57537078857422,31.204219818115234,16.343069076538086,84.2156982421875,84.58696746826172,83.71798706054688,148.1229705810547,760.5382080078125,0.0,85.63377380371094,22.04262924194336,1234.547607421875,23.449066162109375,86.24911499023438,105.51634216308594,183.11891174316406,1.0,0.0,21.280122756958008,21.2554988861084,21.768970489501953,22.01993751525879,13.129030227661133,82.60481262207031,85.00886535644531,84.7465591430664,84.55474853515625,56.3032341003418,83.72113800048828,84.35209655761719,83.53346252441406,84.30060577392578,186.1761474609375,185.3628387451172,0.9757794141769409,0.861660361289978,1.0,97.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,3.0,0.0,21.414579391479492,42.55928039550781,0.0,0.0,0.0
8,泸定泸桥镇海子坪村1,2025-09-12,97,,R4,19.0,100.0,51.66666666666667,0.0,0.0,0.0,0.0,-365,1,1,0.7945086359977722,1.4159592390060425,0.30091726779937744,3.856245756149292,0.0,8.63356876373291,88.61956024169922,100.0,58.84672546386719,19.181629180908203,23.368370056152344,16.170400619506836,0.37417733669281006,20.038049697875977,25.065969467163086,16.124399185180664,84.37244415283203,84.56437683105469,83.7411117553711,111.01280975341797,454.50701904296875,0.0,87.42495727539062,20.448139190673828,1308.6656494140625,21.60393524169922,45.053001403808594,107.85304260253906,127.12028503417969,4.0,0.0,20.58827018737793,20.934194564819336,21.033090591430664,21.473791122436523,7.197969436645508,83.494140625,83.04947662353516,84.50395202636719,84.43345642089844,41.15327453613281,84.23236083984375,83.97675323486328,84.31217956542969,83.70819091796875,152.7021026611328,174.82887268066406,0.9403553009033203,0.9291383028030396,1.0,104.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,8.63356876373291,42.55928039550781,0.0,0.0,0.0
8,泸定泸桥镇海子坪村1,2025-09-18,98,,R5,20.0,100.0,60.00000000000001,0.0,0.0,0.0,0.0,-365,1,1,0.967718780040741,1.7645936012268066,0.19413697719573975,0.7570400834083557,0.0,1.337660789489746,84.72118377685547,100.0,52.714351654052734,21.12557029724121,27.081480026245117,16.716459274291992,0.34763798117637634,21.755029678344727,29.19729995727539,17.36193084716797,83.94844055175781,84.26271057128906,83.5326919555664,151.72186279296875,679.900146484375,0.0,81.2241439819336,21.577720642089844,1377.8887939453125,14.1953706741333,48.580318450927734,50.987327575683594,113.41486358642578,4.0,0.0,21.200679779052734,20.985546112060547,21.00229263305664,21.21248435974121,10.365020751953125,82.39226531982422,82.97245788574219,82.91569519042969,83.57630157470703,47.285648345947266,82.27488708496094,83.12567901611328,83.50714874267578,83.60819244384766,167.62049865722656,166.99766540527344,0.9083414673805237,0.9558635950088501,1.0,110.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,0.0,8.63356876373291,42.55928039550781,0.0,0.0,0.0
8,泸定泸桥镇海子坪村1,2025-09-25,99,,R5,20.0,100.0,62.0,0.0,0.0,0.0,0.0,-365,1,1,1.1406397819519043,3.1055545806884766,0.27999347448349,0.0,0.0,0.0,67.12989807128906,100.0,39.70853805541992,20.84547996520996,28.034299850463867,14.839529991149902,0.330070823431015,21.423269271850586,30.6889591217041,15.64247989654541,84.50369262695312,84.68912506103516,84.1073226928711,239.3277587890625,861.41552734375,0.0,77.11965942382812,21.19622039794922,1445.89892578125,10.937379837036133,25.13275146484375,59.517696380615234,61.92470932006836,0.0,3.0,19.715755462646484,20.45821762084961,20.56228256225586,20.680654525756836,13.194769859313965,80.40425872802734,81.39826965332031,82.11639404296875,82.28783416748047,60.29146194458008,80.67808532714844,81.47648620605469,82.309814453125,82.79988861083984,172.12692260742188,169.6860809326172,1.0698362588882446,0.9740415811538696,1.0,117.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.058549404144287,21.414579391479492,0.0,0.0,0.0
9,德宏农科所定点监测1,2025-07-31,100,垦丰680,R3,18.0,0.0,0.0,7.0,0.7777777777777778,99.0,19.444444444444446,-365,1,1,2.060608386993408,2.060608386993408,2.060608386993408,1.5098686218261719,0.0,11.989947319030762,97.0782241821289,100.0,84.18489074707031,22.93868064880371,24.21196937561035,21.939260482788086,0.36962199211120605,26.117149353027344,28.314449310302734,24.465139389038086,89.00753021240234,89.11544799804688,88.85601806640625,97.29278564453125,331.9352111816406,0.0,87.3768539428711,26.30590057373047,873.8380737304688,71.04529571533203,165.4502410888672,212.1697235107422,360.8827209472656,10.0,0.0,24.61210060119629,25.86131477355957,25.78582191467285,25.051027297973633,2.2727088928222656,94.69304656982422,90.87110900878906,90.62116241455078,92.03119659423828,15.815109252929688,88.69991302490234,87.8575668334961,88.03160095214844,89.19805145263672,173.7918243408203,172.6126251220703,1.2071220874786377,1.0838831663131714,1.0,60.0,1.0,18.0,28.0,0.0,0.0,0.0,7.0,0.0,7.0,19.0,0.0,4.0,0.0,22.378236770629883,41.84377670288086,0.0,0.0,7.0
9,德宏农科所定点监测1,2025-08-06,101,垦丰680,R4,19.0,0.0,0.0,13.0,1.4444444444444446,99.0,28.999999999999996,-365,1,1,0.9791845679283142,1.5130813121795654,0.13168461620807648,3.4222536087036133,0.0,5.553017616271973,96.26966094970703,100.0,68.88233184814453,24.27288055419922,27.79677963256836,22.284700393676758,0.37040477991104126,26.478139877319336,31.01740074157715,24.004850387573242,89.09569549560547,89.2380599975586,88.96194458007812,127.19721221923828,779.9505004882812,0.0,87.56189727783203,26.328699111938477,952.9240112304688,82.6744155883789,183.5735321044922,236.13470458984375,294.27032470703125,16.0,0.0,23.146366119384766,24.14996910095215,25.116422653198242,25.113080978393555,5.512079238891602,96.79093170166016,95.17570495605469,92.43389892578125,92.15693664550781,31.11766815185547,88.45982360839844,88.75801086425781,87.95822143554688,88.32469940185547,109.23846435546875,167.25143432617188,1.6487653255462646,1.217720627784729,1.0,66.0,0.0,18.0,28.0,0.0,0.0,0.0,13.0,0.0,7.0,19.0,1.0,3.0,0.0,26.833271026611328,41.84377670288086,0.0,0.0,13.0
9,德宏农科所定点监测1,2025-08-14,102,垦丰680,R4-R5,19.5,0.0,0.0,13.0,2.555555555555556,100.0,48.77777777777778,-365,1,1,1.7888280153274536,1.7888280153274536,1.7888280153274536,4.771645545959473,0.0,12.652990341186523,94.60266876220703,100.0,60.419219970703125,23.977170944213867,28.86772918701172,21.070600509643555,0.37387514114379883,26.565359115600586,32.74108123779297,23.320579528808594,89.32074737548828,89.53308868408203,89.15614318847656,210.16275024414062,968.868408203125,0.0,88.38227844238281,26.384639739990234,1059.1650390625,80.0458755493164,161.6179962158203,232.66331481933594,327.0682373046875,24.0,0.0,23.195735931396484,23.237638473510742,23.69579315185547,24.549474716186523,7.797128677368164,96.41966247558594,96.57540130615234,95.94795227050781,93.7232666015625,39.580780029296875,88.07630920410156,88.35913848876953,88.47272491455078,88.10836029052734,126.91831970214844,144.38494873046875,1.7499914169311523,1.3692084550857544,1.0,74.0,0.0,18.0,28.0,0.0,0.0,0.0,21.0,0.0,7.0,23.0,0.0,3.0,0.0,19.101852416992188,41.84377670288086,0.0,0.0,21.0
9,德宏农科所定点监测1,2025-08-20,103,垦丰680,R5,20.0,0.0,0.0,22.0,4.222222222222222,100.0,54.333333333333336,-365,1,1,0.7670063972473145,1.7450281381607056,0.07066385447978973,6.689012050628662,0.0,11.154130935668945,88.82577514648438,100.0,62.292198181152344,24.830299377441406,29.46916961669922,23.09432029724121,0.3694596588611603,25.74850082397461,30.162559509277344,23.63991928100586,90.88127136230469,91.06642150878906,90.57743835449219,123.29945373535156,551.7955322265625,0.0,87.3384780883789,25.87339973449707,1146.596923828125,64.76817321777344,143.04872131347656,225.72314453125,326.6222839355469,30.0,0.0,24.48701286315918,23.833786010742188,23.604644775390625,23.991878509521484,6.374849319458008,91.91022491455078,94.3118896484375,95.13823699951172,94.7437744140625,37.707801818847656,87.66798400878906,87.89140319824219,88.08088684082031,88.32470703125,192.09861755371094,150.35379028320312,1.6428536176681519,1.4972083568572998,1.0,80.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,1.0,4.0,24.0,0.0,2.0,0.0,18.945987701416016,41.84377670288086,0.0,0.0,0.0
9,德宏农科所定点监测1,2025-08-26,104,垦丰680,R5,20.0,0.0,0.0,22.0,4.666666666666666,100.0,56.99999999999999,-365,1,1,1.0105966329574585,2.3019216060638428,0.20294012129306793,0.7438870668411255,0.0,0.7438870668411255,76.568603515625,100.0,46.460975646972656,27.481159210205078,34.17811965942383,21.47393035888672,0.36574849486351013,28.22624969482422,33.56306838989258,23.04693031311035,90.65104675292969,90.92083740234375,90.3357925415039,232.13453674316406,823.35888671875,0.0,86.461181640625,27.731319427490234,1236.4674072265625,84.21971130371094,155.90061950683594,221.6673126220703,304.02801513671875,1.0,0.0,24.957233428955078,24.608600616455078,24.181726455688477,23.950345993041992,12.70418930053711,88.30121612548828,90.59558868408203,92.66280364990234,93.63751983642578,53.539024353027344,89.02455139160156,88.39018249511719,88.2797622680664,88.28130340576172,144.8296661376953,144.11904907226562,0.841262698173523,1.48935866355896,1.0,86.0,0.0,18.0,28.0,0.0,0.0,2.0,0.0,0.0,3.0,22.0,1.0,2.0,0.0,30.835468292236328,30.835468292236328,0.0,0.0,0.0
10,江东-1,2025-08-18,105,,R1,16.0,100.0,30.88888888888889,0.0,0.0,0.0,0.0,-365,1,1,1.2596334218978882,1.2596334218978882,1.2596334218978882,0.0,0.0,0.0,84.7625732421875,100.0,53.119964599609375,22.0374698638916,27.658260345458984,18.160850524902344,0.3694368302822113,22.419340133666992,27.007869720458984,18.78023910522461,86.11920166015625,86.30062103271484,85.99058532714844,272.2837219238281,988.028076171875,0.0,97.15223693847656,22.164199829101562,798.8355712890625,81.5731430053711,113.86883544921875,193.40553283691406,260.6455993652344,0.0,1.0,20.687501907348633,20.337688446044922,20.372610092163086,20.543363571166992,9.49740982055664,89.56388854980469,91.39488220214844,91.62872314453125,92.19341278076172,46.880035400390625,99.54820251464844,98.64826965332031,98.47640991210938,98.13578796386719,185.49813842773438,150.32162475585938,1.2596334218978882,1.513744592666626,1.0,74.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,2.0,4.0,22.0,0.0,2.0,0.0,21.219263076782227,40.043209075927734,0.0,0.0,0.0
10,江东-3,2025-08-18,108,,R2-R3,17.5,100.0,31.11111111111111,0.0,0.0,0.0,0.0,-365,1,2,1.2596334218978882,1.2596334218978882,1.2596334218978882,0.0,0.0,0.0,84.7625732421875,100.0,53.119964599609375,22.0374698638916,27.658260345458984,18.160850524902344,0.3694368302822113,22.419340133666992,27.007869720458984,18.78023910522461,86.11920166015625,86.30062103271484,85.99058532714844,272.2837219238281,988.028076171875,0.0,97.15223693847656,22.164199829101562,798.8355712890625,81.5731430053711,113.86883544921875,193.40553283691406,260.6455993652344,0.0,1.0,20.687501907348633,20.337688446044922,20.372610092163086,20.543363571166992,9.49740982055664,89.56388854980469,91.39488220214844,91.62872314453125,92.19341278076172,46.880035400390625,99.54820251464844,98.64826965332031,98.47640991210938,98.13578796386719,185.49813842773438,150.32162475585938,1.2596334218978882,1.513744592666626,1.0,74.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,2.0,4.0,22.0,0.0,2.0,0.0,21.219263076782227,40.043209075927734,0.0,0.0,0.0
10,江东-1,2025-08-25,106,,R2,17.0,100.0,52.66666666666667,0.0,0.0,0.0,0.0,-365,1,1,1.2513504028320312,2.160940647125244,0.14419680833816528,0.0,0.0,0.0,82.77177429199219,100.0,58.991085052490234,21.73870086669922,25.721200942993164,18.54235076904297,0.3766029179096222,21.818439483642578,26.87066078186035,18.077939987182617,83.70894622802734,83.88800048828125,83.46186065673828,197.92788696289062,732.634521484375,0.0,99.03672790527344,21.497400283813477,866.6221313476562,93.64797973632812,175.22113037109375,207.51681518554688,287.0534973144531,0.0,1.0,19.683795928955078,20.185649871826172,20.11972427368164,20.200407028198242,7.178850173950195,94.9094009399414,92.23664093017578,92.56637573242188,92.44890594482422,41.008914947509766,98.90335845947266,99.22577667236328,98.73329162597656,98.58313751220703,139.0371551513672,147.6553192138672,1.6660747528076172,1.4746663570404053,1.0,81.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,1.0,6.0,23.0,1.0,2.0,0.0,42.271949768066406,42.271949768066406,0.0,0.0,0.0
10,江东-3,2025-08-25,109,,R3,18.0,100.0,50.11111111111111,0.0,0.0,0.0,0.0,-365,1,2,1.2513504028320312,2.160940647125244,0.14419680833816528,0.0,0.0,0.0,82.77177429199219,100.0,58.991085052490234,21.73870086669922,25.721200942993164,18.54235076904297,0.3766029179096222,21.818439483642578,26.87066078186035,18.077939987182617,83.70894622802734,83.88800048828125,83.46186065673828,197.92788696289062,732.634521484375,0.0,99.03672790527344,21.497400283813477,866.6221313476562,93.64797973632812,175.22113037109375,207.51681518554688,287.0534973144531,0.0,1.0,19.683795928955078,20.185649871826172,20.11972427368164,20.200407028198242,7.178850173950195,94.9094009399414,92.23664093017578,92.56637573242188,92.44890594482422,41.008914947509766,98.90335845947266,99.22577667236328,98.73329162597656,98.58313751220703,139.0371551513672,147.6553192138672,1.6660747528076172,1.4746663570404053,1.0,81.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,1.0,6.0,23.0,1.0,2.0,0.0,42.271949768066406,42.271949768066406,0.0,0.0,0.0
10,江东-1,2025-09-16,107,,R4,19.0,100.0,57.99999999999999,0.0,0.0,0.0,0.0,-365,1,1,2.2043521404266357,4.289595603942871,0.49283459782600403,2.6476218700408936,0.0,14.605135917663574,98.30305480957031,100.0,75.76905822753906,18.82271957397461,21.990869522094727,17.374929428100586,0.38134175539016724,19.70639991760254,23.19331932067871,17.214319229125977,83.9552993774414,84.12743377685547,83.78944396972656,130.54193115234375,470.8551330566406,0.0,100.28291320800781,19.84343910217285,1107.6773681640625,85.52025604248047,96.00753784179688,116.77096557617188,209.65335083007812,12.0,0.0,19.561565399169922,20.54216194152832,20.87824058532715,20.658191680908203,4.615940093994141,96.71253967285156,93.10980224609375,91.07849884033203,91.63006591796875,24.230941772460938,96.69793701171875,94.49769592285156,95.01822662353516,96.03588104248047,120.66259002685547,153.60374450683594,1.7877334356307983,1.6606237888336182,1.0,103.0,0.0,18.0,28.0,0.0,0.0,0.0,7.0,0.0,7.0,17.0,0.0,1.0,0.0,21.302820205688477,42.271949768066406,0.0,0.0,7.0
10,江东-3,2025-09-16,110,,R5,20.0,100.0,59.0,0.0,0.0,0.0,0.0,-365,1,2,2.2043521404266357,4.289595603942871,0.49283459782600403,2.6476218700408936,0.0,14.605135917663574,98.30305480957031,100.0,75.76905822753906,18.82271957397461,21.990869522094727,17.374929428100586,0.38134175539016724,19.70639991760254,23.19331932067871,17.214319229125977,83.9552993774414,84.12743377685547,83.78944396972656,130.54193115234375,470.8551330566406,0.0,100.28291320800781,19.84343910217285,1107.6773681640625,85.52025604248047,96.00753784179688,116.77096557617188,209.65335083007812,12.0,0.0,19.561565399169922,20.54216194152832,20.87824058532715,20.658191680908203,4.615940093994141,96.71253967285156,93.10980224609375,91.07849884033203,91.63006591796875,24.230941772460938,96.69793701171875,94.49769592285156,95.01822662353516,96.03588104248047,120.66259002685547,153.60374450683594,1.7877334356307983,1.6606237888336182,1.0,103.0,0.0,18.0,28.0,0.0,0.0,0.0,7.0,0.0,7.0,17.0,0.0,1.0,0.0,21.302820205688477,42.271949768066406,0.0,0.0,7.0
11,德宏勐嘎-3,2025-08-05,111,,R2,17.0,0.0,0.0,100.0,38.111111111111114,0.0,0.0,-365,1,1,0.9679348468780518,0.9679348468780518,0.9679348468780518,2.5562546253204346,0.0,5.061896800994873,93.93966674804688,100.0,85.28153228759766,19.63909912109375,20.373220443725586,18.690500259399414,0.3263242840766907,21.611499786376953,23.4685001373291,20.102380752563477,85.73251342773438,85.8868408203125,85.6346206665039,90.1776351928711,297.42828369140625,0.0,78.29901885986328,21.66585922241211,677.5003662109375,63.9598388671875,165.08811950683594,204.2775115966797,288.11920166015625,15.0,0.0,20.312604904174805,21.231964111328125,21.823959350585938,21.68099594116211,1.6827201843261719,91.77940368652344,92.22367858886719,92.34130859375,91.39659881591797,14.718467712402344,78.57256317138672,78.842041015625,78.24217224121094,78.7791519165039,136.26193237304688,169.349365234375,0.7341921925544739,0.88359135389328,1.0,60.0,1.0,18.0,28.0,0.0,0.0,0.0,6.0,0.0,6.0,17.0,0.0,1.0,0.0,21.26251792907715,46.83060073852539,0.0,0.0,6.0
11,德宏勐嘎-2,2025-08-05,117,,VT,15.0,0.0,0.0,100.0,11.333333333333334,0.0,0.0,-365,1,2,0.9679348468780518,0.9679348468780518,0.9679348468780518,2.5562546253204346,0.0,5.061896800994873,93.93966674804688,100.0,85.28153228759766,19.63909912109375,20.373220443725586,18.690500259399414,0.3263242840766907,21.611499786376953,23.4685001373291,20.102380752563477,85.73251342773438,85.8868408203125,85.6346206665039,90.1776351928711,297.42828369140625,0.0,78.29901885986328,21.66585922241211,677.5003662109375,63.9598388671875,165.08811950683594,204.2775115966797,288.11920166015625,15.0,0.0,20.312604904174805,21.231964111328125,21.823959350585938,21.68099594116211,1.6827201843261719,91.77940368652344,92.22367858886719,92.34130859375,91.39659881591797,14.718467712402344,78.57256317138672,78.842041015625,78.24217224121094,78.7791519165039,136.26193237304688,169.349365234375,0.7341921925544739,0.88359135389328,1.0,60.0,1.0,18.0,28.0,0.0,0.0,0.0,6.0,0.0,6.0,17.0,0.0,1.0,0.0,21.26251792907715,46.83060073852539,0.0,0.0,6.0
11,德宏勐嘎-3,2025-08-13,112,,R3,18.0,0.0,0.0,100.0,52.33333333333333,0.0,0.0,-365,1,1,0.9830965995788574,0.9830965995788574,0.9830965995788574,7.454008102416992,0.0,22.77981185913086,92.31997680664062,100.0,65.21849822998047,19.68777084350586,24.064050674438477,18.078449249267578,0.34232527017593384,21.66301918029785,26.677600860595703,19.46242904663086,85.98011016845703,86.06771850585938,85.90672302246094,125.2278060913086,754.8810424804688,0.0,82.1383285522461,21.714799880981445,758.2992553710938,62.36748123168945,121.46525573730469,230.0057373046875,263.474365234375,23.0,0.0,19.999908447265625,20.062788009643555,20.655498504638672,21.294750213623047,5.985601425170898,92.56671905517578,92.50769805908203,92.42254638671875,92.4520492553711,34.78150177001953,78.26410675048828,78.52546691894531,78.77183532714844,78.2452163696289,122.69050598144531,148.17764282226562,0.991756021976471,0.9070281386375427,1.0,68.0,0.0,18.0,28.0,0.0,0.0,0.0,14.0,0.0,7.0,22.0,0.0,1.0,0.0,22.77981185913086,46.83060073852539,0.0,0.0,14.0
11,德宏勐嘎-2,2025-08-13,118,,R1,16.0,0.0,0.0,100.0,11.444444444444445,0.0,0.0,-365,1,2,0.9830965995788574,0.9830965995788574,0.9830965995788574,7.454008102416992,0.0,22.77981185913086,92.31997680664062,100.0,65.21849822998047,19.68777084350586,24.064050674438477,18.078449249267578,0.34232527017593384,21.66301918029785,26.677600860595703,19.46242904663086,85.98011016845703,86.06771850585938,85.90672302246094,125.2278060913086,754.8810424804688,0.0,82.1383285522461,21.714799880981445,758.2992553710938,62.36748123168945,121.46525573730469,230.0057373046875,263.474365234375,23.0,0.0,19.999908447265625,20.062788009643555,20.655498504638672,21.294750213623047,5.985601425170898,92.56671905517578,92.50769805908203,92.42254638671875,92.4520492553711,34.78150177001953,78.26410675048828,78.52546691894531,78.77183532714844,78.2452163696289,122.69050598144531,148.17764282226562,0.991756021976471,0.9070281386375427,1.0,68.0,0.0,18.0,28.0,0.0,0.0,0.0,14.0,0.0,7.0,22.0,0.0,1.0,0.0,22.77981185913086,46.83060073852539,0.0,0.0,14.0
